Shipment_ID,Order_Date,Dispatch_Hour,Warehouse_ID,Region,Carrier_Type,Expected_Delivery_Hours
SHP221457,2024-02-29,16,WH_N2,North,Road,24.66764813800616
SHP221458,2024-02-29,12,WH_N1,North,Air,25.253201339004207
SHP221459,2024-03-21,15,WH_N1,East,Air,18.48018698157184
SHP221460,2024-04-27,15,WH_S1,West,Road,22.975892212120403
SHP221461,2024-05-10,9,WH_W2,East,Road,28.54108208023124
SHP221462,2024-04-11,17,WH_N1,West,Road,22.47024173966956
SHP221463,2024-01-05,17,WH_N1,East,Road,20.8418599634106
SHP221464,2024-06-19,8,WH_N2,North,Air,28.172936783797624
SHP221465,2024-06-25,16,WH_W2,East,Road,26.386931191280866
SHP221466,2024-04-22,7,WH_N1,North,Road,22.072444960014284
SHP221467,2024-06-04,12,WH_S1,North,Road,20.585539254302653
SHP221468,2024-05-31,13,WH_N1,West,Air,24.71294886751897
SHP221469,2024-02-10,16,WH_W1,West,Road,23.642151315328675
SHP221470,2024-04-14,3,WH_N2,North,Air,21.85793357324223
SHP221471,2024-01-22,4,WH_W2,West,Road,24.458071978215777
SHP221472,2024-04-28,23,WH_E1,West,Road,19.10468904999338
SHP221473,2024-03-10,21,WH_S1,East,Road,22.15528414705574
SHP221474,2024-03-10,5,WH_S1,West,Air,23.442969849741452
SHP221475,2024-05-08,2,WH_N1,West,Air,29.09181284648784
SHP221476,2024-01-21,6,WH_W2,West,Air,21.894142284665246
SHP221477,2024-02-14,2,WH_W1,North,Road,25.500180200083825
SHP221478,2024-06-03,22,WH_W2,North,Road,28.937905014529054
SHP221479,2024-03-21,20,WH_E1,East,Road,27.06863224002991
SHP221480,2024-03-09,23,WH_W1,West,Road,20.78899591903424
SHP221481,2024-03-06,4,WH_E1,West,Air,21.862601646660053
SHP221482,2024-05-02,1,WH_W1,West,Road,23.653870285885514
SHP221483,2024-06-07,7,WH_S1,West,Air,32.20788708814733
SHP221484,2024-02-10,20,WH_N1,East,Road,26.526086397656428
SHP221485,2024-01-02,13,WH_N1,South,Road,23.61116327745198
SHP221486,2024-01-03,3,WH_W2,South,Road,22.30490681987908
SHP221487,2024-05-08,8,WH_S1,East,Road,26.35923642719456
SHP221488,2024-02-27,15,WH_W2,North,Air,24.360458371389328
SHP221489,2024-01-02,18,WH_W1,South,Road,22.81192630629364
SHP221490,2024-06-12,3,WH_N2,East,Air,21.36808557530054
SHP221491,2024-02-01,16,WH_S1,East,Road,23.718291537200837
SHP221492,2024-01-27,6,WH_W2,North,Road,12.634400292679464
SHP221493,2024-03-10,8,WH_S1,West,Road,27.256136611314474
SHP221494,2024-05-05,9,WH_W2,South,Air,24.56099959965158
SHP221495,2024-02-01,9,WH_N2,North,Air,31.761219941315016
SHP221496,2024-03-23,8,WH_S1,South,Road,17.824489736555986
SHP221497,2024-02-21,17,WH_E1,West,Road,28.805442800307986
SHP221498,2024-06-17,10,WH_N1,East,Air,24.054746130797643
SHP221499,2024-01-22,17,WH_W1,North,Air,25.066125403906792
SHP221500,2024-01-24,7,WH_N1,South,Road,30.17473157150846
SHP221501,2024-05-04,18,WH_N1,South,Air,21.837683582031886
SHP221502,2024-05-12,8,WH_W1,South,Air,21.03315226983304
SHP221503,2024-05-30,11,WH_N1,West,Air,26.00623038988412
SHP221504,2024-02-08,22,WH_E1,South,Road,29.844126591104136
SHP221505,2024-02-25,8,WH_E1,North,Road,20.842884881840348
SHP221506,2024-04-06,21,WH_S1,West,Air,23.333939147541006
SHP221507,2024-01-18,15,WH_S1,West,Road,25.564890704984165
SHP221508,2024-05-30,3,WH_E1,West,Road,12.540266936291765
SHP221509,2024-04-23,4,WH_E1,East,Road,21.97580532020643
SHP221510,2024-01-19,4,WH_W1,South,Road,27.09995077150672
SHP221511,2024-03-04,23,WH_N2,South,Road,29.07353265956465
SHP221512,2024-02-09,20,WH_N2,South,Road,33.93168556940647
SHP221513,2024-05-08,8,WH_W1,North,Road,23.614486136480604
SHP221514,2024-02-20,5,WH_N1,East,Road,24.638315755832846
SHP221515,2024-03-23,14,WH_W2,North,Air,31.657997990089456
SHP221516,2024-06-18,4,WH_E1,South,Road,19.30178109195892
SHP221517,2024-03-10,5,WH_E1,North,Road,31.35692829513183
SHP221518,2024-06-20,1,WH_W2,West,Air,27.474921880089543
SHP221519,2024-03-06,5,WH_N1,East,Road,17.381711323058912
SHP221520,2024-02-27,17,WH_W2,North,Air,25.031731134373587
SHP221521,2024-05-21,16,WH_W2,North,Road,26.72660701687946
SHP221522,2024-04-19,2,WH_E1,North,Road,20.423874436567903
SHP221523,2024-02-17,7,WH_N2,West,Road,26.987182242447815
SHP221524,2024-03-31,19,WH_E1,West,Road,20.15648317714472
SHP221525,2024-05-07,18,WH_N1,South,Air,17.701984748608297
SHP221526,2024-06-11,1,WH_W2,West,Air,29.610063714781205
SHP221527,2024-06-12,5,WH_E1,South,Road,17.671780489595157
SHP221528,2024-01-25,1,WH_N2,North,Road,18.14058354868109
SHP221529,2024-01-25,4,WH_N1,West,Road,18.177442800057474
SHP221530,2024-03-16,2,WH_W2,North,Road,22.375492534420683
SHP221531,2024-04-29,20,WH_N1,West,Road,32.26363073932458
SHP221532,2024-05-06,14,WH_S1,West,Road,25.822199183427504
SHP221533,2024-05-29,7,WH_N2,East,Road,26.632270497071005
SHP221534,2024-04-26,21,WH_N2,North,Road,20.044798468035875
SHP221535,2024-04-16,16,WH_N2,West,Air,22.511391948253177
SHP221536,2024-04-04,8,WH_S1,South,Road,23.48902397115172
SHP221537,2024-05-23,22,WH_W1,South,Road,34.53669321948598
SHP221538,2024-05-31,23,WH_N1,West,Road,27.697621664877097
SHP221539,2024-01-12,4,WH_E1,West,Road,26.886464079335045
SHP221540,2024-04-27,11,WH_N1,West,Air,21.936123601091783
SHP221541,2024-05-28,18,WH_E1,South,Air,29.522957739463752
SHP221542,2024-03-25,12,WH_N1,North,Road,20.26205107594832
SHP221543,2024-02-05,5,WH_W1,West,Road,25.316348622299767
SHP221544,2024-01-18,8,WH_N1,North,Air,24.994769782634773
SHP221545,2024-06-16,17,WH_W1,South,Air,24.862914747748135
SHP221546,2024-04-12,8,WH_N1,South,Road,26.242547992854107
SHP221547,2024-02-08,0,WH_S1,North,Road,20.562699761123376
SHP221548,2024-03-08,9,WH_N2,West,Road,24.674498677222182
SHP221549,2024-04-12,16,WH_W1,North,Air,27.409496652942867
SHP221550,2024-03-17,15,WH_E1,West,Road,23.654310849151088
SHP221551,2024-01-29,12,WH_N1,West,Road,18.295096228681814
SHP221552,2024-03-16,0,WH_W2,West,Road,23.297125704263536
SHP221553,2024-02-22,20,WH_E1,North,Air,17.83627335517781
SHP221554,2024-04-12,8,WH_W1,West,Road,29.370968430249395
SHP221555,2024-01-27,18,WH_W2,West,Air,21.06800646290795
SHP221556,2024-05-10,2,WH_S1,East,Road,23.586993239994175
SHP221557,2024-06-11,19,WH_N1,North,Air,16.06159508114042
SHP221558,2024-01-03,18,WH_W2,North,Air,24.443265484787137
SHP221559,2024-04-30,17,WH_N1,North,Road,18.818508336428927
SHP221560,2024-02-12,5,WH_N1,North,Air,24.768622349596402
SHP221561,2024-06-06,15,WH_E1,West,Air,20.89103580911793
SHP221562,2024-02-06,8,WH_N1,South,Air,18.666559398802722
SHP221563,2024-03-30,15,WH_W2,South,Road,24.213407519854165
SHP221564,2024-01-05,11,WH_W1,West,Air,21.92020739282992
SHP221565,2024-01-31,18,WH_E1,South,Road,21.59550126361689
SHP221566,2024-01-21,15,WH_N1,West,Road,16.72906801116566
SHP221567,2024-06-09,1,WH_N1,South,Road,27.400173161725846
SHP221568,2024-02-19,9,WH_N2,East,Road,23.194788456050706
SHP221569,2024-04-29,16,WH_W2,East,Road,18.846608664039
SHP221570,2024-01-24,5,WH_W2,South,Air,30.21611061157245
SHP221571,2024-05-10,23,WH_E1,South,Road,25.590319516101
SHP221572,2024-02-27,3,WH_N1,East,Air,22.26413040470258
SHP221573,2024-05-28,21,WH_S1,West,Road,16.097067563024645
SHP221574,2024-01-23,8,WH_S1,West,Road,34.26186538793581
SHP221575,2024-02-21,6,WH_W2,North,Road,21.74252392577979
SHP221576,2024-05-27,15,WH_W2,West,Air,23.281420574081988
SHP221577,2024-01-05,15,WH_N2,South,Road,26.808478831796528
SHP221578,2024-04-08,21,WH_E1,South,Road,26.091104188410668
SHP221579,2024-02-23,6,WH_E1,West,Air,28.517027167675764
SHP221580,2024-01-26,2,WH_W1,North,Road,24.79259303845003
SHP221581,2024-05-17,8,WH_S1,North,Road,25.60544334310741
SHP221582,2024-03-02,15,WH_N2,North,Road,28.514133252993503
SHP221583,2024-04-17,17,WH_N1,West,Road,32.5969337981247
SHP221584,2024-06-23,12,WH_W2,South,Road,23.914679753173996
SHP221585,2024-06-22,1,WH_E1,South,Road,27.39838070091185
SHP221586,2024-01-26,2,WH_S1,South,Road,28.723359752556725
SHP221587,2024-01-20,20,WH_N2,East,Air,28.194275955696895
SHP221588,2024-02-10,13,WH_S1,West,Road,22.926670345111923
SHP221589,2024-02-08,3,WH_N1,South,Road,31.733247958361385
SHP221590,2024-02-05,0,WH_E1,North,Road,26.112798346258515
SHP221591,2024-04-18,2,WH_E1,West,Road,22.929470338318218
SHP221592,2024-02-16,16,WH_S1,South,Air,25.70541789200761
SHP221593,2024-02-01,11,WH_N2,South,Road,24.17326168387645
SHP221594,2024-02-14,9,WH_S1,East,Road,21.772501538112397
SHP221595,2024-04-28,5,WH_N1,North,Air,20.773945336760253
SHP221596,2024-03-05,14,WH_W1,North,Road,12.344221409708334
SHP221597,2024-02-06,18,WH_W1,East,Road,22.691551835979087
SHP221598,2024-05-30,4,WH_W2,West,Road,29.60517836516128
SHP221599,2024-05-15,7,WH_N1,South,Road,29.122927757145227
SHP221600,2024-06-07,17,WH_W1,East,Air,23.687982052672005
SHP221601,2024-04-21,2,WH_N1,South,Road,24.87503792734269
SHP221602,2024-02-03,3,WH_W2,East,Air,25.222563333721606
SHP221603,2024-01-06,14,WH_W2,East,Air,26.128230697206266
SHP221604,2024-06-18,23,WH_E1,East,Road,26.686905020063108
SHP221605,2024-04-17,7,WH_E1,West,Road,23.37502717752003
SHP221606,2024-06-18,10,WH_W1,West,Air,21.695627230851116
SHP221607,2024-02-27,16,WH_W2,North,Road,20.05519632777199
SHP221608,2024-03-04,4,WH_N2,North,Road,29.966278937563207
SHP221609,2024-03-13,13,WH_N2,West,Road,27.379227874099634
SHP221610,2024-05-17,8,WH_W1,North,Road,25.984170686696004
SHP221611,2024-01-25,13,WH_E1,West,Road,18.779724789116017
SHP221612,2024-03-28,21,WH_W2,West,Road,18.796952276464594
SHP221613,2024-04-14,20,WH_N2,South,Road,31.541719566656397
SHP221614,2024-02-15,2,WH_W1,West,Road,24.605334106795915
SHP221615,2024-06-15,19,WH_E1,East,Road,18.50920684748778
SHP221616,2024-03-06,22,WH_W2,East,Air,23.225587273204862
SHP221617,2024-04-12,0,WH_W2,North,Air,18.99659942485716
SHP221618,2024-02-14,9,WH_N2,East,Road,25.166412185185433
SHP221619,2024-06-16,3,WH_N1,West,Road,22.741707509358502
SHP221620,2024-06-15,0,WH_S1,North,Road,28.039775150014172
SHP221621,2024-02-07,10,WH_N2,North,Road,23.009888788448308
SHP221622,2024-03-25,14,WH_N1,West,Road,22.674103545027435
SHP221623,2024-03-28,5,WH_W2,East,Air,22.607485385614478
SHP221624,2024-01-17,9,WH_E1,West,Air,26.845872544764173
SHP221625,2024-04-29,0,WH_W1,North,Road,28.148411470807538
SHP221626,2024-03-16,13,WH_S1,North,Road,25.580345964443303
SHP221627,2024-06-15,21,WH_N1,West,Air,25.564223601084688
SHP221628,2024-01-02,18,WH_E1,West,Air,20.956699255501178
SHP221629,2024-06-15,22,WH_W2,West,Road,28.27009189065982
SHP221630,2024-03-18,12,WH_W1,South,Air,25.96037001770182
SHP221631,2024-06-06,8,WH_S1,West,Road,22.195203609333408
SHP221632,2024-01-10,15,WH_N2,West,Road,29.644126527015196
SHP221633,2024-04-16,18,WH_N2,South,Road,24.38470859787509
SHP221634,2024-03-03,10,WH_E1,North,Road,23.13780705961872
SHP221635,2024-06-11,15,WH_W2,East,Road,17.48045606508881
SHP221636,2024-05-24,8,WH_E1,East,Air,27.077560403135795
SHP221637,2024-02-25,3,WH_W1,West,Air,26.719424351194284
SHP221638,2024-02-03,3,WH_S1,North,Road,23.535146282741486
SHP221639,2024-02-29,16,WH_S1,South,Road,20.762164024704514
SHP221640,2024-06-28,14,WH_W2,North,Road,24.57916729446657
SHP221641,2024-03-29,8,WH_N2,West,Road,15.675254937711482
SHP221642,2024-06-05,18,WH_E1,North,Road,18.30509787657157
SHP221643,2024-02-14,19,WH_W1,North,Air,21.66941627344794
SHP221644,2024-04-22,21,WH_S1,East,Air,18.491205571256188
SHP221645,2024-04-17,17,WH_N1,West,Road,26.259672344407644
SHP221646,2024-03-06,17,WH_N2,West,Road,24.940471413715876
SHP221647,2024-04-28,18,WH_W2,East,Road,26.504741452489263
SHP221648,2024-05-20,16,WH_W1,West,Road,24.539016135104262
SHP221649,2024-05-18,23,WH_W2,West,Road,18.961140516793396
SHP221650,2024-02-29,9,WH_W2,East,Air,19.162421977345144
SHP221651,2024-03-16,19,WH_S1,East,Road,17.740128805011953
SHP221652,2024-04-10,8,WH_W2,East,Road,33.85599473986491
SHP221653,2024-04-14,16,WH_N1,West,Air,22.911067435926057
SHP221654,2024-05-07,4,WH_N2,North,Air,25.12804064810531
SHP221655,2024-01-01,15,WH_E1,South,Air,27.774220242253637
SHP221656,2024-03-21,2,WH_N2,East,Road,23.84287302220161
SHP221657,2024-03-18,12,WH_W1,North,Road,31.382123138911858
SHP221658,2024-06-14,9,WH_E1,East,Road,32.54827143305417
SHP221659,2024-03-12,23,WH_W2,East,Road,27.625040428895737
SHP221660,2024-05-01,8,WH_N1,South,Road,18.8007615297942
SHP221661,2024-04-13,15,WH_N2,East,Air,26.487219817621376
SHP221662,2024-01-03,14,WH_E1,West,Air,25.632981353364848
SHP221663,2024-03-02,14,WH_N2,East,Road,26.426043561715193
SHP221664,2024-04-25,22,WH_W2,South,Air,29.35935030760735
SHP221665,2024-04-26,15,WH_E1,West,Road,15.450798850882082
SHP221666,2024-05-25,3,WH_E1,South,Road,18.57533197006346
SHP221667,2024-02-06,21,WH_W1,South,Road,28.59191572279911
SHP221668,2024-02-18,5,WH_S1,North,Road,24.6636555455471
SHP221669,2024-05-05,19,WH_S1,North,Road,26.76803448382027
SHP221670,2024-01-09,5,WH_E1,North,Air,27.927166720527868
SHP221671,2024-03-05,17,WH_W2,North,Road,28.94190886877144
SHP221672,2024-03-20,23,WH_E1,South,Air,29.1406340812033
SHP221673,2024-05-31,14,WH_W2,West,Air,22.962467738031773
SHP221674,2024-05-04,2,WH_E1,East,Road,25.109808188636045
SHP221675,2024-04-18,20,WH_N1,South,Road,17.57040210501815
SHP221676,2024-05-30,20,WH_E1,West,Road,22.570845147709996
SHP221677,2024-06-20,17,WH_N2,South,Road,20.303401350645217
SHP221678,2024-05-15,9,WH_S1,West,Air,18.599542185464756
SHP221679,2024-03-20,3,WH_N1,West,Road,23.842125733942343
SHP221680,2024-06-26,16,WH_S1,East,Air,21.754781211473954
SHP221681,2024-01-17,19,WH_N2,South,Road,26.43274616110752
SHP221682,2024-03-21,10,WH_S1,North,Air,25.32986820182642
SHP221683,2024-04-19,23,WH_S1,East,Road,23.68706797708367
SHP221684,2024-05-15,17,WH_W2,East,Road,24.940484660229032
SHP221685,2024-01-13,17,WH_S1,North,Air,25.67861695209016
SHP221686,2024-04-16,14,WH_E1,South,Road,26.905899725226124
SHP221687,2024-05-23,21,WH_N2,East,Air,23.918048496945143
SHP221688,2024-04-09,13,WH_N2,West,Road,18.24635361909257
SHP221689,2024-04-13,8,WH_W2,West,Air,22.55427831482198
SHP221690,2024-06-03,20,WH_E1,East,Air,29.15876399890111
SHP221691,2024-04-17,21,WH_W2,North,Road,16.229938059182537
SHP221692,2024-03-25,13,WH_E1,North,Air,21.0906301388354
SHP221693,2024-01-15,13,WH_W1,South,Air,18.36532867636133
SHP221694,2024-03-19,13,WH_N1,East,Road,37.46626020882975
SHP221695,2024-05-08,20,WH_W1,North,Road,28.992117742311752
SHP221696,2024-05-10,11,WH_N2,East,Road,29.238087009828593
SHP221697,2024-02-15,8,WH_W1,West,Road,21.088449022051755
SHP221698,2024-03-31,10,WH_N1,West,Road,20.314839372693204
SHP221699,2024-04-10,1,WH_N1,North,Air,24.531975104073005
SHP221700,2024-04-28,18,WH_N1,South,Road,26.3785142123318
SHP221701,2024-03-24,12,WH_N2,North,Road,25.026060643005266
SHP221702,2024-02-25,6,WH_N1,West,Air,16.895817942764584
SHP221703,2024-01-29,11,WH_W2,South,Road,25.12013609697231
SHP221704,2024-06-19,13,WH_W2,East,Road,29.09319853851662
SHP221705,2024-02-11,9,WH_N2,West,Road,20.726763847455803
SHP221706,2024-06-02,10,WH_N1,South,Road,29.71358991237055
SHP221707,2024-02-19,11,WH_W1,East,Road,27.219237949379128
SHP221708,2024-04-12,23,WH_W1,North,Road,25.875082134846778
SHP221709,2024-05-02,6,WH_S1,West,Air,30.8845566095065
SHP221710,2024-05-11,5,WH_E1,East,Road,29.406981970089095
SHP221711,2024-05-12,0,WH_W2,South,Air,31.54563061989903
SHP221712,2024-03-04,9,WH_N1,East,Air,30.020956887308053
SHP221713,2024-02-12,8,WH_N1,South,Road,16.213554154621274
SHP221714,2024-06-01,23,WH_S1,West,Air,26.311252569498688
SHP221715,2024-02-13,23,WH_N1,East,Air,28.250778112938505
SHP221716,2024-06-28,19,WH_W1,North,Air,29.197160823512473
SHP221717,2024-06-27,3,WH_N2,South,Air,21.3286434433769
SHP221718,2024-04-02,4,WH_W2,North,Road,29.691156963069123
SHP221719,2024-02-10,12,WH_W1,South,Road,23.137671813821324
SHP221720,2024-01-09,7,WH_N1,East,Road,23.209597089875626
SHP221721,2024-01-06,19,WH_W1,West,Road,17.86322539606755
SHP221722,2024-06-09,11,WH_W1,South,Road,17.036683628349607
SHP221723,2024-02-15,1,WH_N1,North,Road,21.116125660744736
SHP221724,2024-03-27,23,WH_W1,West,Road,15.5050263356982
SHP221725,2024-02-02,14,WH_W2,West,Road,29.603104198468902
SHP221726,2024-03-26,18,WH_N2,North,Air,25.97106724470084
SHP221727,2024-01-28,20,WH_S1,South,Road,23.758970429760115
SHP221728,2024-03-20,20,WH_N1,South,Road,31.077852456645807
SHP221729,2024-05-04,0,WH_E1,North,Road,20.514609138004758
SHP221730,2024-06-21,15,WH_W2,West,Air,28.728256764224867
SHP221731,2024-01-01,11,WH_S1,North,Air,19.532265381882507
SHP221732,2024-05-13,11,WH_W1,South,Air,22.19988306424964
SHP221733,2024-05-02,20,WH_N1,West,Air,26.53942425046787
SHP221734,2024-01-25,12,WH_N1,South,Air,26.95386778831269
SHP221735,2024-02-23,8,WH_S1,West,Road,16.631980444718852
SHP221736,2024-03-10,6,WH_S1,South,Road,22.333084662637514
SHP221737,2024-04-29,9,WH_E1,North,Air,26.83409600106438
SHP221738,2024-05-06,3,WH_N1,East,Road,24.969338816299828
SHP221739,2024-06-02,11,WH_W2,West,Road,28.175072186226956
SHP221740,2024-01-10,1,WH_W2,East,Air,21.080384794966825
SHP221741,2024-06-12,4,WH_N2,South,Air,23.802267414836347
SHP221742,2024-06-28,6,WH_N2,West,Road,20.493323656916242
SHP221743,2024-04-06,19,WH_N1,South,Air,30.561258743697536
SHP221744,2024-03-14,22,WH_S1,North,Road,20.947132276416166
SHP221745,2024-03-08,5,WH_W2,North,Road,25.159250201173176
SHP221746,2024-04-26,11,WH_E1,West,Road,26.74196807771375
SHP221747,2024-03-24,0,WH_S1,North,Road,28.369958716480973
SHP221748,2024-06-26,5,WH_W2,East,Road,15.89645306495239
SHP221749,2024-05-14,21,WH_E1,West,Road,29.270258782119768
SHP221750,2024-04-04,3,WH_W1,South,Air,23.22702590344849
SHP221751,2024-02-09,0,WH_N2,North,Air,21.65615459494783
SHP221752,2024-05-18,13,WH_N1,South,Air,28.90483021169045
SHP221753,2024-06-10,9,WH_W1,West,Road,16.525274607157503
SHP221754,2024-06-21,18,WH_N2,West,Air,25.73076186232516
SHP221755,2024-06-23,6,WH_W1,East,Road,23.230249044523934
SHP221756,2024-06-05,17,WH_W1,North,Road,16.86162710560347
SHP221757,2024-02-14,0,WH_N2,South,Road,21.634136808378038
SHP221758,2024-03-08,1,WH_S1,South,Road,30.457558818612704
SHP221759,2024-04-28,11,WH_N1,South,Road,23.088441643387764
SHP221760,2024-03-16,18,WH_W2,East,Road,20.381334652405837
SHP221761,2024-01-23,9,WH_S1,North,Road,21.537744332792574
SHP221762,2024-02-06,11,WH_E1,South,Air,21.44002786515019
SHP221763,2024-03-08,8,WH_N2,South,Air,20.581341524042852
SHP221764,2024-02-08,9,WH_W2,South,Air,13.042313555804725
SHP221765,2024-03-01,7,WH_W1,West,Road,25.246479913162474
SHP221766,2024-05-19,0,WH_W1,South,Road,25.620843656997387
SHP221767,2024-01-17,9,WH_S1,North,Air,23.073553305696784
SHP221768,2024-01-17,15,WH_S1,South,Air,23.62232244788059
SHP221769,2024-05-19,13,WH_N1,West,Air,32.30044477238627
SHP221770,2024-06-26,13,WH_N2,East,Road,24.564769630542294
SHP221771,2024-03-28,9,WH_W1,North,Air,27.842881117639795
SHP221772,2024-03-12,6,WH_E1,East,Road,33.06430786703895
SHP221773,2024-06-11,15,WH_W1,West,Air,22.660332794446408
SHP221774,2024-03-07,7,WH_E1,East,Road,24.181052809816734
SHP221775,2024-06-05,8,WH_S1,West,Road,25.265580008187335
SHP221776,2024-03-27,8,WH_N1,West,Road,27.832707927228537
SHP221777,2024-01-25,11,WH_S1,North,Road,16.174084152236603
SHP221778,2024-05-28,14,WH_S1,North,Road,23.81139347810838
SHP221779,2024-03-28,6,WH_W1,South,Road,22.02393271732863
SHP221780,2024-02-03,16,WH_N1,North,Air,22.59816260330107
SHP221781,2024-01-11,2,WH_N1,West,Road,23.350913789567507
SHP221782,2024-04-30,19,WH_E1,South,Road,26.035741738293332
SHP221783,2024-05-08,17,WH_E1,South,Air,23.363830549197584
SHP221784,2024-02-01,7,WH_N2,West,Air,21.661772249990086
SHP221785,2024-03-15,7,WH_S1,East,Air,18.586515696793516
SHP221786,2024-06-18,20,WH_S1,North,Road,22.69766652011825
SHP221787,2024-02-09,3,WH_N2,South,Air,24.019584641514573
SHP221788,2024-02-28,1,WH_E1,West,Air,26.786706642025305
SHP221789,2024-01-06,7,WH_N2,North,Air,21.34407866989015
SHP221790,2024-05-29,4,WH_W2,South,Road,26.72411814775943
SHP221791,2024-02-03,5,WH_N2,South,Road,19.089329026273564
SHP221792,2024-01-28,6,WH_W1,East,Road,33.09592244067057
SHP221793,2024-05-23,15,WH_W2,West,Air,32.03172573362453
SHP221794,2024-02-18,12,WH_E1,West,Air,19.033375470802664
SHP221795,2024-01-13,12,WH_N1,East,Road,23.433284951852812
SHP221796,2024-03-28,20,WH_E1,South,Road,30.049072399726345
SHP221797,2024-04-16,5,WH_E1,West,Air,21.849366400250176
SHP221798,2024-05-22,1,WH_N1,West,Road,26.251208907206202
SHP221799,2024-02-21,10,WH_E1,South,Road,26.550391845809038
SHP221800,2024-01-25,2,WH_N1,South,Air,19.24763044369257
SHP221801,2024-04-28,6,WH_S1,West,Air,23.33419232932219
SHP221802,2024-01-02,19,WH_W1,West,Air,20.012773172522685
SHP221803,2024-02-01,3,WH_W1,West,Road,27.652704173997947
SHP221804,2024-05-05,8,WH_S1,North,Air,24.927487447469414
SHP221805,2024-02-13,9,WH_W2,North,Road,22.14807579681716
SHP221806,2024-01-24,4,WH_N1,West,Air,26.21773382202266
SHP221807,2024-03-09,20,WH_N1,West,Road,27.933220911215265
SHP221808,2024-04-15,19,WH_W2,West,Air,20.189888666186715
SHP221809,2024-03-13,16,WH_W2,North,Road,20.848541358191948
SHP221810,2024-04-25,7,WH_E1,West,Road,26.85827596370429
SHP221811,2024-03-11,18,WH_N1,North,Road,20.496271570399337
SHP221812,2024-06-05,20,WH_W2,South,Road,25.961811079782873
SHP221813,2024-05-17,19,WH_W2,South,Air,29.65587380080316
SHP221814,2024-03-08,11,WH_W2,North,Air,26.467134401072308
SHP221815,2024-02-18,16,WH_N1,West,Air,28.706377907615625
SHP221816,2024-01-31,0,WH_S1,North,Road,24.75930762449696
SHP221817,2024-02-25,16,WH_N2,East,Road,23.493580511879365
SHP221818,2024-04-10,6,WH_W1,South,Road,23.704224354006474
